RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,simulacao
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,87,82,2665,1997,3529,2923,1288,1258,0.2069,0.17,4.44,5.52,5236,3204,2570,-99,5.30,6.26,0.509,0.62,75.51,72.7,96,-99,134,-99,18,-99,3.59,-99,1659,1349,55,-99,13.42,-99,3.00,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_ei_matern3_2,IP100_IT100_ei_matern3_2
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,86,90,3014,2803,3886,3069,1368,1501,0.2203,0.19,4.44,4.52,5531,4319,2520,-99,4.61,6.34,0.545,0.65,77.57,74.4,107,-99,139,-99,15,-99,3.54,-99,1584,1224,53,-99,13.44,-99,3.28,-99,1.09,-99,95,-99,4,-99,-99,treino_IP100_IT100_ei_matern3_2,IP100_IT100_ei_matern3_2
3,EMEP1403BN,4,1,BN,49,50,54,54,61,64,84,82,3120,4004,4008,3178,1443,1062,0.2163,0.23,4.44,5.31,5955,5302,2830,-99,5.07,4.92,0.524,-99,77.84,78.2,112,-99,147,-99,18,-99,3.58,-99,1728,2161,60,-99,13.70,-99,3.33,-99,1.11,-99,93,-99,4,-99,-99,treino_IP100_IT100_ei_matern3_2,IP100_IT100_ei_matern3_2
4,EMEP1403BN,6,1,BN,45,55,51,67,57,74,81,91,3214,4340,4098,5358,1439,3157,0.2234,0.19,4.44,4.95,6357,4261,3140,-99,5.91,5.00,0.506,-99,78.44,74.9,113,-99,152,-99,21,-99,3.52,-99,2042,1849,66,-99,14.52,-99,3.33,-99,1.38,-99,90,-99,4,-99,-99,treino_IP100_IT100_ei_matern3_2,IP100_IT100_ei_matern3_2
5,EMEP1403BN,9,1,BN,45,47,51,56,59,65,86,86,3065,2080,3962,3807,1220,1151,0.2513,0.17,4.44,4.63,5790,3027,2720,-99,5.09,4.59,0.529,0.69,77.37,71.8,105,-99,139,-99,17,-99,3.42,-99,1798,2002,61,-99,13.82,-99,3.15,-99,1.18,-99,95,-99,4,-99,-99,treino_IP100_IT100_ei_matern3_2,IP100_IT100_ei_matern3_2
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,87,82,2665,1997,3529,2923,1288,1258,0.2069,0.17,4.44,5.52,5236,3204,2570,-99,5.30,6.26,0.509,0.62,75.51,72.7,96,-99,134,-99,18,-99,3.59,-99,1659,1349,55,-99,13.42,-99,3.00,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_ei_matern5_2,IP100_IT100_ei_matern5_2
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,86,90,3014,2803,3886,3069,1368,1501,0.2203,0.19,4.44,4.52,5531,4319,2520,-99,4.61,6.34,0.545,0.65,77.57,74.4,107,-99,139,-99,15,-99,3.54,-99,1584,1224,53,-99,13.44,-99,3.28,-99,1.09,-99,95,-99,4,-99,-99,treino_IP100_IT100_ei_matern5_2,IP100_IT100_ei_matern5_2
3,EMEP1403BN,4,1,BN,49,50,54,54,61,64,84,82,3120,4004,4008,3178,1443,1062,0.2163,0.23,4.44,5.31,5955,5302,2830,-99,5.07,4.92,0.524,-99,77.84,78.2,112,-99,147,-99,18,-99,3.58,-99,1728,2161,60,-99,13.70,-99,3.33,-99,1.11,-99,93,-99,4,-99,-99,treino_IP100_IT100_ei_matern5_2,IP100_IT100_ei_matern5_2
4,EMEP1403BN,6,1,BN,45,55,51,67,57,74,81,91,3214,4340,4098,5358,1439,3157,0.2234,0.19,4.44,4.95,6357,4261,3140,-99,5.91,5.00,0.506,-99,78.44,74.9,113,-99,152,-99,21,-99,3.52,-99,2042,1849,66,-99,14.52,-99,3.33,-99,1.38,-99,90,-99,4,-99,-99,treino_IP100_IT100_ei_matern5_2,IP100_IT100_ei_matern5_2
5,EMEP1403BN,9,1,BN,45,47,51,56,59,65,86,86,3065,2080,3962,3807,1220,1151,0.2513,0.17,4.44,4.63,5790,3027,2720,-99,5.09,4.59,0.529,0.69,77.37,71.8,105,-99,139,-99,17,-99,3.42,-99,1798,2002,61,-99,13.82,-99,3.15,-99,1.18,-99,95,-99,4,-99,-99,treino_IP100_IT100_ei_matern5_2,IP100_IT100_ei_matern5_2
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,87,82,2665,1997,3529,2923,1288,1258,0.2069,0.17,4.44,5.52,5236,3204,2570,-99,5.30,6.26,0.509,0.62,75.51,72.7,96,-99,134,-99,18,-99,3.59,-99,1659,1349,55,-99,13.42,-99,3.00,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_poi_exp,IP100_IT100_poi_exp
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,86,90,3014,2803,3886,3069,1368,1501,0.2203,0.19,4.44,4.52,5531,4319,2520,-99,4.61,6.34,0.545,0.65,77.57,74.4,107,-99,139,-99,15,-99,3.54,-99,1584,1224,53,-99,13.44,-99,3.28,-99,1.09,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_exp,IP100_IT100_poi_exp
3,EMEP1403BN,4,1,BN,49,50,54,54,61,64,84,82,3120,4004,4008,3178,1443,1062,0.2163,0.23,4.44,5.31,5955,5302,2830,-99,5.07,4.92,0.524,-99,77.84,78.2,112,-99,147,-99,18,-99,3.58,-99,1728,2161,60,-99,13.70,-99,3.33,-99,1.11,-99,93,-99,4,-99,-99,treino_IP100_IT100_poi_exp,IP100_IT100_poi_exp
4,EMEP1403BN,6,1,BN,45,55,51,67,57,74,81,91,3214,4340,4098,5358,1439,3157,0.2234,0.19,4.44,4.95,6357,4261,3140,-99,5.91,5.00,0.506,-99,78.44,74.9,113,-99,152,-99,21,-99,3.52,-99,2042,1849,66,-99,14.52,-99,3.33,-99,1.38,-99,90,-99,4,-99,-99,treino_IP100_IT100_poi_exp,IP100_IT100_poi_exp
5,EMEP1403BN,9,1,BN,45,47,51,56,59,65,86,86,3065,2080,3962,3807,1220,1151,0.2513,0.17,4.44,4.63,5790,3027,2720,-99,5.09,4.59,0.529,0.69,77.37,71.8,105,-99,139,-99,17,-99,3.42,-99,1798,2002,61,-99,13.82,-99,3.15,-99,1.18,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_exp,IP100_IT100_poi_exp
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,87,82,2665,1997,3529,2923,1288,1258,0.2069,0.17,4.44,5.52,5236,3204,2570,-99,5.30,6.26,0.509,0.62,75.51,72.7,96,-99,134,-99,18,-99,3.59,-99,1659,1349,55,-99,13.42,-99,3.00,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_poi_gauss,IP100_IT100_poi_gauss
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,86,90,3014,2803,3886,3069,1368,1501,0.2203,0.19,4.44,4.52,5531,4319,2520,-99,4.61,6.34,0.545,0.65,77.57,74.4,107,-99,139,-99,15,-99,3.54,-99,1584,1224,53,-99,13.44,-99,3.28,-99,1.09,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_gauss,IP100_IT100_poi_gauss
3,EMEP1403BN,4,1,BN,49,50,54,54,61,64,84,82,3120,4004,4008,3178,1443,1062,0.2163,0.23,4.44,5.31,5955,5302,2830,-99,5.07,4.92,0.524,-99,77.84,78.2,112,-99,147,-99,18,-99,3.58,-99,1728,2161,60,-99,13.70,-99,3.33,-99,1.11,-99,93,-99,4,-99,-99,treino_IP100_IT100_poi_gauss,IP100_IT100_poi_gauss
4,EMEP1403BN,6,1,BN,45,55,51,67,57,74,81,91,3214,4340,4098,5358,1439,3157,0.2234,0.19,4.44,4.95,6357,4261,3140,-99,5.91,5.00,0.506,-99,78.44,74.9,113,-99,152,-99,21,-99,3.52,-99,2042,1849,66,-99,14.52,-99,3.33,-99,1.38,-99,90,-99,4,-99,-99,treino_IP100_IT100_poi_gauss,IP100_IT100_poi_gauss
5,EMEP1403BN,9,1,BN,45,47,51,56,59,65,86,86,3065,2080,3962,3807,1220,1151,0.2513,0.17,4.44,4.63,5790,3027,2720,-99,5.09,4.59,0.529,0.69,77.37,71.8,105,-99,139,-99,17,-99,3.42,-99,1798,2002,61,-99,13.82,-99,3.15,-99,1.18,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_gauss,IP100_IT100_poi_gauss
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,87,82,2665,1997,3529,2923,1288,1258,0.2069,0.17,4.44,5.52,5236,3204,2570,-99,5.30,6.26,0.509,0.62,75.51,72.7,96,-99,134,-99,18,-99,3.59,-99,1659,1349,55,-99,13.42,-99,3.00,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_poi_matern3_2,IP100_IT100_poi_matern3_2
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,86,90,3014,2803,3886,3069,1368,1501,0.2203,0.19,4.44,4.52,5531,4319,2520,-99,4.61,6.34,0.545,0.65,77.57,74.4,107,-99,139,-99,15,-99,3.54,-99,1584,1224,53,-99,13.44,-99,3.28,-99,1.09,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_matern3_2,IP100_IT100_poi_matern3_2
3,EMEP1403BN,4,1,BN,49,50,54,54,61,64,84,82,3120,4004,4008,3178,1443,1062,0.2163,0.23,4.44,5.31,5955,5302,2830,-99,5.07,4.92,0.524,-99,77.84,78.2,112,-99,147,-99,18,-99,3.58,-99,1728,2161,60,-99,13.70,-99,3.33,-99,1.11,-99,93,-99,4,-99,-99,treino_IP100_IT100_poi_matern3_2,IP100_IT100_poi_matern3_2
4,EMEP1403BN,6,1,BN,45,55,51,67,57,74,81,91,3214,4340,4098,5358,1439,3157,0.2234,0.19,4.44,4.95,6357,4261,3140,-99,5.91,5.00,0.506,-99,78.44,74.9,113,-99,152,-99,21,-99,3.52,-99,2042,1849,66,-99,14.52,-99,3.33,-99,1.38,-99,90,-99,4,-99,-99,treino_IP100_IT100_poi_matern3_2,IP100_IT100_poi_matern3_2
5,EMEP1403BN,9,1,BN,45,47,51,56,59,65,86,86,3065,2080,3962,3807,1220,1151,0.2513,0.17,4.44,4.63,5790,3027,2720,-99,5.09,4.59,0.529,0.69,77.37,71.8,105,-99,139,-99,17,-99,3.42,-99,1798,2002,61,-99,13.82,-99,3.15,-99,1.18,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_matern3_2,IP100_IT100_poi_matern3_2
1,EMEP1403BN,2,1,BN,47,42,53,48,60,62,87,82,2665,1997,3529,2923,1288,1258,0.2069,0.17,4.44,5.52,5236,3204,2570,-99,5.30,6.26,0.509,0.62,75.51,72.7,96,-99,134,-99,18,-99,3.59,-99,1659,1349,55,-99,13.42,-99,3.00,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_poi_matern5_2,IP100_IT100_poi_matern5_2
2,EMEP1403BN,3,1,BN,50,49,55,55,62,68,86,90,3014,2803,3886,3069,1368,1501,0.2203,0.19,4.44,4.52,5531,4319,2520,-99,4.61,6.34,0.545,0.65,77.57,74.4,107,-99,139,-99,15,-99,3.54,-99,1584,1224,53,-99,13.44,-99,3.28,-99,1.09,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_matern5_2,IP100_IT100_poi_matern5_2
3,EMEP1403BN,4,1,BN,49,50,54,54,61,64,84,82,3120,4004,4008,3178,1443,1062,0.2163,0.23,4.44,5.31,5955,5302,2830,-99,5.07,4.92,0.524,-99,77.84,78.2,112,-99,147,-99,18,-99,3.58,-99,1728,2161,60,-99,13.70,-99,3.33,-99,1.11,-99,93,-99,4,-99,-99,treino_IP100_IT100_poi_matern5_2,IP100_IT100_poi_matern5_2
4,EMEP1403BN,6,1,BN,45,55,51,67,57,74,81,91,3214,4340,4098,5358,1439,3157,0.2234,0.19,4.44,4.95,6357,4261,3140,-99,5.91,5.00,0.506,-99,78.44,74.9,113,-99,152,-99,21,-99,3.52,-99,2042,1849,66,-99,14.52,-99,3.33,-99,1.38,-99,90,-99,4,-99,-99,treino_IP100_IT100_poi_matern5_2,IP100_IT100_poi_matern5_2
5,EMEP1403BN,9,1,BN,45,47,51,56,59,65,86,86,3065,2080,3962,3807,1220,1151,0.2513,0.17,4.44,4.63,5790,3027,2720,-99,5.09,4.59,0.529,0.69,77.37,71.8,105,-99,139,-99,17,-99,3.42,-99,1798,2002,61,-99,13.82,-99,3.15,-99,1.18,-99,95,-99,4,-99,-99,treino_IP100_IT100_poi_matern5_2,IP100_IT100_poi_matern5_2
1,EMEP1403BN,2,1,BN,48,42,52,48,61,62,87,82,2537,1997,3485,2923,1427,1258,0.1778,0.17,5.00,5.52,5106,3204,2570,-99,5.19,6.26,0.497,0.62,72.80,72.7,91,-99,130,-99,17,-99,3.58,-99,1720,1349,55,-99,13.58,-99,3.05,-99,1.21,-99,96,-99,4,-99,-99,treino_IP100_IT100_ucb_exp,IP100_IT100_ucb_exp
2,EMEP1403BN,3,1,BN,50,49,54,55,63,68,87,90,3020,2803,4011,3069,1603,1501,0.1884,0.19,5.00,4.52,5490,4319,2470,-99,4.47,6.34,0.550,0.65,75.28,74.4,106,-99,139,-99,13,-99,3.52,-99,1538,1224,51,-99,13.40,-99,3.34,-99,1.08,-99,96,-99,4,-99,-99,treino_IP100_IT100_ucb_exp,IP100_IT100_ucb_exp
3,EMEP1403BN,4,1,BN,50,50,54,54,62,64,85,82,3179,4004,4160,3178,1626,1062,0.1955,0.23,5.00,5.31,5987,5302,2810,-99,4.97,4.92,0.531,-99,76.42,78.2,113,-99,149,-99,17,-99,3.57,-99,1812,2161,63,-99,13.68,-99,3.36,-99,1.10,-99,94,-99,4,-99,-99,treino_IP100_IT100_ucb_exp,IP100_IT100_ucb_exp
4,EMEP1403BN,6,1,BN,46,55,50,67,58,74,82,91,3281,4340,4264,5358,1633,3157,0.2010,0.19,5.00,4.95,6440,4261,3160,-99,5.81,5.00,0.510,-99,76.95,74.9,115,-99,155,-99,20,-99,3.51,-99,2123,1849,69,-99,14.52,-99,3.36,-99,1.37,-99,91,-99,4,-99,-99,treino_IP100_IT100_ucb_exp,IP100_IT100_ucb_exp
5,EMEP1403BN,9,1,BN,46,47,50,56,60,65,87,86,2954,2080,3965,3807,1413,1151,0.2090,0.17,5.00,4.63,5674,3027,2720,-99,4.97,4.59,0.521,0.69,74.49,71.8,100,-99,136,-99,16,-99,3.39,-99,1856,2002,63,-99,14.03,-99,3.25,-99,1.19,-99,96,-99,4,-99,-99,treino_IP100_IT100_ucb_exp,IP100_IT100_ucb_exp
1,EMEP1403BN,2,1,BN,48,42,54,48,66,62,91,82,2192,1997,3094,2923,1332,1258,0.1646,0.17,5.00,5.52,5150,3204,2960,-99,5.29,6.26,0.426,0.62,70.86,72.7,80,-99,128,-99,25,-99,3.64,-99,1745,1349,56,-99,13.57,-99,2.94,-99,1.21,-99,100,-99,4,-99,-99,treino_IP100_IT100_ucb_gauss,IP100_IT100_ucb_gauss
2,EMEP1403BN,3,1,BN,50,49,56,55,67,68,90,90,2965,2803,3908,3069,1552,1501,0.1911,0.19,5.00,4.52,5854,4319,2890,-99,4.58,6.34,0.507,0.65,75.87,74.4,105,-99,141,-99,17,-99,3.53,-99,1557,1224,52,-99,13.39,-99,3.34,-99,1.08,-99,99,-99,4,-99,-99,treino_IP100_IT100_ucb_gauss,IP100_IT100_ucb_gauss
3,EMEP1403BN,4,1,BN,50,50,55,54,66,64,89,82,3192,4004,4054,3178,1456,1062,0.2193,0.23,5.00,5.31,6421,5302,3230,-99,5.04,4.92,0.497,-99,78.74,78.2,115,-99,154,-99,22,-99,3.60,-99,1841,2161,64,-99,13.69,-99,3.30,-99,1.11,-99,98,-99,4,-99,-99,treino_IP100_IT100_ucb_gauss,IP100_IT100_ucb_gauss
4,EMEP1403BN,6,1,BN,46,55,51,67,62,74,86,91,3296,4340,4182,5358,1481,3157,0.2225,0.19,5.00,4.95,6893,4261,3600,-99,5.86,5.00,0.478,-99,78.80,74.9,119,-99,162,-99,25,-99,3.60,-99,2154,1849,70,-99,14.51,-99,3.18,-99,1.37,-99,95,-99,4,-99,-99,treino_IP100_IT100_ucb_gauss,IP100_IT100_ucb_gauss
5,EMEP1403BN,9,1,BN,46,47,52,56,64,65,91,86,2922,2080,3830,3807,1345,1151,0.2173,0.17,5.00,4.63,5923,3027,3000,-99,5.04,4.59,0.493,0.69,76.30,71.8,102,-99,141,-99,21,-99,3.47,-99,1892,2002,64,-99,14.03,-99,3.18,-99,1.19,-99,100,-99,4,-99,-99,treino_IP100_IT100_ucb_gauss,IP100_IT100_ucb_gauss
1,EMEP1403BN,2,1,BN,47,42,50,48,64,62,89,82,2349,1997,3279,2923,1351,1258,0.1738,0.17,4.99,5.52,5151,3204,2800,-99,5.47,6.26,0.456,0.62,71.62,72.7,85,-99,129,-99,21,-99,3.63,-99,1614,1349,54,-99,13.57,-99,2.93,-99,1.21,-99,98,-99,4,-99,-99,treino_IP100_IT100_ucb_matern3_2,IP100_IT100_ucb_matern3_2
2,EMEP1403BN,3,1,BN,50,49,53,55,65,68,88,90,2762,2803,3718,3069,1545,1501,0.1788,0.19,4.99,4.52,5599,4319,2840,-99,4.82,6.34,0.493,0.65,74.28,74.4,98,-99,135,-99,18,-99,3.55,-99,1538,1224,51,-99,13.40,-99,3.29,-99,1.08,-99,97,-99,4,-99,-99,treino_IP100_IT100_ucb_matern3_2,IP100_IT100_ucb_matern3_2
3,EMEP1403BN,4,1,BN,50,50,52,54,64,64,86,82,2946,4004,3837,3178,1484,1062,0.1985,0.23,5.00,5.31,6104,5302,3160,-99,5.33,4.92,0.483,-99,76.77,78.2,106,-99,145,-99,21,-99,3.60,-99,1813,2161,63,-99,13.68,-99,3.31,-99,1.11,-99,95,-99,4,-99,-99,treino_IP100_IT100_ucb_matern3_2,IP100_IT100_ucb_matern3_2
4,EMEP1403BN,6,1,BN,46,55,49,67,60,74,84,91,3240,4340,4146,5358,1509,3157,0.2148,0.19,5.00,4.95,6712,4261,3470,-99,6.07,5.00,0.483,-99,78.16,74.9,114,-99,156,-99,24,-99,3.52,-99,2125,1849,69,-99,14.52,-99,3.34,-99,1.37,-99,93,-99,4,-99,-99,treino_IP100_IT100_ucb_matern3_2,IP100_IT100_ucb_matern3_2
5,EMEP1403BN,9,1,BN,46,47,49,56,62,65,88,86,2761,2080,3692,3807,1332,1151,0.2073,0.17,5.00,4.63,5748,3027,2990,-99,5.18,4.59,0.480,0.69,74.80,71.8,96,-99,136,-99,21,-99,3.47,-99,1858,2002,63,-99,13.79,-99,3.14,-99,1.17,-99,97,-99,4,-99,-99,treino_IP100_IT100_ucb_matern3_2,IP100_IT100_ucb_matern3_2
1,EMEP1403BN,2,1,BN,47,42,54,48,63,62,84,82,2319,1997,3156,2923,1252,1258,0.1852,0.17,5.00,5.52,5112,3204,2790,-99,5.52,6.26,0.454,0.62,73.48,72.7,80,-99,118,-99,20,-99,3.43,-99,1643,1349,55,-99,13.37,-99,3.34,-99,1.21,-99,93,-99,4,-99,-99,treino_IP100_IT100_ucb_matern5_2,IP100_IT100_ucb_matern5_2
2,EMEP1403BN,3,1,BN,50,49,56,55,64,68,84,90,2673,2803,3568,3069,1414,1501,0.1891,0.19,5.00,4.52,5309,4319,2640,-99,4.80,6.34,0.503,0.65,74.90,74.4,93,-99,128,-99,16,-99,3.48,-99,1564,1224,52,-99,13.38,-99,3.41,-99,1.08,-99,93,-99,4,-99,-99,treino_IP100_IT100_ucb_matern5_2,IP100_IT100_ucb_matern5_2
3,EMEP1403BN,4,1,BN,49,50,56,54,63,64,82,82,2714,4004,3589,3178,1437,1062,0.1889,0.23,5.00,5.31,5662,5302,2950,-99,5.27,4.92,0.479,-99,75.63,78.2,95,-99,133,-99,19,-99,3.51,-99,1733,2161,61,-99,13.67,-99,3.48,-99,1.11,-99,91,-99,4,-99,-99,treino_IP100_IT100_ucb_matern5_2,IP100_IT100_ucb_matern5_2
4,EMEP1403BN,6,1,BN,46,55,52,67,59,74,78,91,2557,4340,3428,5358,1424,3157,0.1795,0.19,5.00,4.95,5872,4261,3320,-99,6.13,5.00,0.435,-99,74.57,74.9,87,-99,132,-99,25,-99,3.42,-99,2174,1849,71,-99,14.50,-99,3.55,-99,1.38,-99,87,-99,4,-99,-99,treino_IP100_IT100_ucb_matern5_2,IP100_IT100_ucb_matern5_2
5,EMEP1403BN,9,1,BN,46,47,52,56,62,65,84,86,2553,2080,3483,3807,1305,1151,0.1956,0.17,5.00,4.63,5522,3027,2970,-99,5.29,4.59,0.462,0.69,73.28,71.8,87,-99,129,-99,22,-99,3.41,-99,1912,2002,65,-99,13.79,-99,3.19,-99,1.18,-99,93,-99,4,-99,-99,treino_IP100_IT100_ucb_matern5_2,IP100_IT100_ucb_matern5_2
1,EMEP1403BN,2,1,BN,48,42,55,48,66,62,88,82,2008,1997,2820,2923,1182,1258,0.1700,0.17,5.00,5.52,5128,3204,3120,-99,4.95,6.26,0.392,0.62,71.21,72.7,73,-99,121,-99,27,-99,3.64,-99,1840,1349,59,-99,13.61,-99,2.94,-99,1.19,-99,97,-99,4,-99,-99,treino_IP100_IT300_ei_exp,IP100_IT300_ei_exp
2,EMEP1403BN,3,1,BN,50,49,57,55,67,68,87,90,2574,2803,3436,3069,1365,1501,0.1886,0.19,5.00,4.52,5599,4319,3020,-99,4.37,6.34,0.460,0.65,74.92,74.4,92,-99,131,-99,21,-99,3.58,-99,1656,1224,55,-99,13.50,-99,3.23,-99,1.08,-99,96,-99,4,-99,-99,treino_IP100_IT300_ei_exp,IP100_IT300_ei_exp
3,EMEP1403BN,4,1,BN,50,50,56,54,66,64,85,82,2547,4004,3315,3178,1324,1062,0.1924,0.23,5.00,5.31,5892,5302,3340,-99,4.69,4.92,0.432,-99,76.82,78.2,91,-99,132,-99,24,-99,3.59,-99,1907,2161,67,-99,13.77,-99,3.32,-99,1.11,-99,94,-99,4,-99,-99,treino_IP100_IT300_ei_exp,IP100_IT300_ei_exp
4,EMEP1403BN,6,1,BN,46,55,52,67,62,74,83,91,2830,4340,3605,5358,1293,3157,0.2189,0.19,5.00,4.95,6450,4261,3620,-99,5.29,5.00,0.439,-99,78.51,74.9,100,-99,143,-99,27,-99,3.52,-99,2205,1849,72,-99,14.52,-99,3.34,-99,1.33,-99,92,-99,4,-99,-99,treino_IP100_IT300_ei_exp,IP100_IT300_ei_exp
