*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2015 179    32    31    466  7.2760  0.0347  3.9847  1.7129  0.4441 0.00000  4.464  7.071 22.777 17.860  0.0000  0.0000  0.0000
 2015 180    33    32    518  8.7219  0.0411  5.3257  1.8820  0.5700 0.00000  4.337  7.092 23.711 19.034  0.0000  0.0000  0.0000
 2015 181    34    33    579  9.5495  0.0000  5.9495  1.3822  0.6316 0.82501  6.171  8.703 23.979 19.060  0.0000  0.0000  0.0000
 2015 182    35    34    639 10.3818  0.0700  6.5272  2.1441  0.7567 0.03860  5.930  8.594 25.518 19.946  0.0000  0.0000  0.0000
 2015 183    36    35    694 11.6779  0.0783  5.6269  2.5558  0.8606 0.10426  5.780  8.705 25.262 20.308  0.0000  0.0000  0.0000
 2015 184    37    36    752 12.4852  0.0839  8.5657  2.1880  0.9153 0.26665  6.018  9.210 25.268 20.142  0.0000  0.0000  0.0000
 2015 185    38    37    809 12.8733  0.0934  6.7818  2.6897  0.9558 0.30213  6.123  9.708 25.708 19.928  0.0000  0.0000  0.0000
 2015 186    39    38    860 12.3714  0.0996  7.1874  2.3389  0.9176 0.40858  6.387 10.353 25.606 19.274  0.0000  0.0000  0.0000
 2015 187    40    39    906 11.8657  0.1115  6.7491  2.2478  0.8966 0.43358  6.657 10.965 25.222 19.096  0.0000  0.0000  0.0000
 2015 188    41    40    932  8.4997  0.1171  4.7041  1.6709  0.6638 0.29760  6.878 11.321 21.852 18.134  0.0000  0.0000  0.0000
 2015 189    42    41    940  3.9976  0.1053  2.0703  0.8610  0.3920 0.05416  6.912 11.274 17.709 16.091  0.0000  0.0000  0.0000
 2015 190    43    42   1010 12.9169  0.1302  7.0909  2.5544  0.9072 0.58919  7.080 12.046 23.368 18.581  0.0000  0.0000  0.0000
 2015 191    44    43   1086 14.4111  0.0000  8.3514  2.0843  1.1722 1.34790  8.027 14.463 26.083 20.228  0.0000  0.0000  0.0000
 2015 192    45    44   1169 15.8588  0.2242  8.0367  3.3175  1.3571 0.67595  8.091 14.961 26.574 21.063  0.0000  0.0000  0.0000
 2015 193    46    45   1236 15.5309  0.2499  7.8926  3.2793  1.3061 0.62120  8.221 15.377 26.231 20.270  3.5950  2.8739 65.1573
 2015 194    47    46   1319 16.5502  0.0000  6.6771  2.0563  1.4586 4.40159 10.767 22.130 26.958 20.859  3.6098  2.9104 65.0283
 2015 195    48    47   1383 15.8015  0.4335  8.4730  3.3122  1.4240 0.39173 10.673 21.848 26.493 20.633  3.6067  2.9035 65.0547
 2015 196    49    48   1458 16.1514  0.4604  8.4568  3.6008  1.4711 0.17046 10.452 21.424 26.664 20.562  3.6048  2.8992 65.0706
 2015 197    50    49   1525 15.9318  0.4825  9.3530  3.3098  1.3988 0.05255 10.349 21.017 25.114 20.010  3.5981  2.8808 65.1311
 2015 198    51    50   1611 15.6809  0.0000  6.4090  1.9714  1.3413 4.36140 12.683 27.142 24.498 19.358  3.5890  2.8511 65.2176
 2015 199    52    51   1672 14.2179  0.6295  8.6353  3.0609  1.2187 0.00000 12.552 26.619 23.513 18.579  3.5789  2.8106 65.3215
 2015 200    53    52   1735 15.2912  0.6709  9.4074  3.2241  1.3803 0.00000 12.412 26.056 24.085 19.460  3.5778  2.8094 65.3295
 2015 201    54    53   1805 16.2439  0.7158 10.0513  3.3637  1.6377 0.00000 12.265 25.449 25.988 20.809  3.5855  2.8340 65.2563
 2015 202    55    54   1867 15.3109  0.7237  9.7387  3.1262  1.6068 0.00000 12.115 24.827 25.828 20.718  3.5903  2.8494 65.2115
 2015 203    56    55   1903  9.2251  0.7691  7.0161  1.4234  1.4560 0.00017 12.021 24.189 26.631 22.071  3.6016  2.8727 65.1174
 2015 204    57    56   1939  9.4651  0.8005  7.2475  1.4003  1.6109 0.00016 11.939 23.507 27.045 23.244  3.6162  2.8932 65.0053
 2015 205    58    57   2006 15.3144  0.4271  9.8197  2.8911  1.7166 0.11833 12.041 23.361 25.925 21.155  3.6167  2.8985 64.9968
 2015 206    59    58   2064 15.2122  0.7798  9.8703  2.9757  1.9068 0.00000 11.873 22.616 26.814 22.389  3.6221  2.9092 64.9524
 2015 207    60    59   2082 15.0243  0.7701  9.7810  2.9243  1.9316 0.00000 11.676 21.626 27.224 22.625  3.6274  2.9185 64.9102
 2015 208    61    60   2102 12.9659  0.7118  8.7749  2.4272  1.7364 0.00243 11.482 20.672 27.393 22.169  3.6300  2.9246 64.8877
 2015 209    62    61   2155 10.4634  0.0000  6.7729  1.3003  1.4643 0.37878 12.021 21.503 26.999 21.220  3.5672  3.0536 65.1513
 2015 210    63    62   2220 12.5441  0.0000  7.8343  2.0142  1.6428 0.47527 12.653 22.523 27.541 21.829  3.5631  3.0674 65.1630
 2015 211    64    63   2277 12.5188  0.7477  8.6030  2.4102  1.6286 0.00000 12.427 21.648 26.700 22.026  3.5703  3.0592 65.1266
 2015 212    65    64   2328 12.0239  0.7068  8.2751  2.3152  1.5593 0.00000 12.186 20.751 26.971 21.671  3.5753  3.0513 65.1030
 2015 213    66    65   2288 11.0195  0.0000  6.2580  1.0860  1.4501 1.54939 13.263 23.193 26.549 21.386  3.5231  3.1590 65.3219
 2015 214    67    66   2255  8.5349  0.5991  5.9824  1.5184  1.1970 0.01089 12.665 21.728 26.150 20.604  3.5147  3.1714 65.3616
 2015 215    68    67   2230  6.7929  0.5396  4.6897  1.2347  1.1513 0.00004 12.018 20.327 26.623 21.768  3.5195  3.1632 65.3399
 2015 216    69    68   2214  5.2917  0.2364  3.5061  0.6403  1.0560 0.08469 11.825 19.792 26.990 22.064  3.5007  3.2041 65.4165
 2015 217    70    69   2199  4.0163  0.4204  2.7519  0.6105  1.0062 0.00004 11.183 18.614 27.441 22.791  3.5044  3.1995 65.3979
 2015 218    71    70   2186  2.9250  0.3690  2.0059  0.3757  0.9203 0.00000 10.562 17.538 27.526 22.840  3.5070  3.1963 65.3847
 2015 219    72    71   2175  2.1396  0.3197  1.4376  0.1974  0.8904 0.00424  9.986 16.588 28.175 23.383  3.5094  3.1935 65.3727
 2015 220    73    72   2164  1.3788  0.2819  0.8745  0.1048  0.7322 0.00122  9.421 15.709 27.413 21.542  3.5103  3.1918 65.3690
 2015 221    74    73   2154  0.9912  0.2497  0.5048  0.0605  0.7038 0.00310  8.884 14.917 27.971 21.438  3.5109  3.1905 65.3664

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2015 161     1     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 24.986 20.617  0.0000  0.0000  0.0000
 2015 162     2     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 25.885 21.516  0.0000  0.0000  0.0000
 2015 163     3     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 25.626 21.877  0.0000  0.0000  0.0000
 2015 164     4     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 26.036 21.221  0.0000  0.0000  0.0000
 2015 165     5     4     37  0.0000  0.0037  0.0025  0.0007  0.0000 0.00000  3.918  7.828 26.021 21.000  0.0000  0.0000  0.0000
 2015 166     6     5     39  0.4711  0.0037  0.2864  0.0868  0.0444 0.00000  3.855  7.665 26.448 21.840  0.0000  0.0000  0.0000
 2015 167     7     6     42  0.5414  0.0038  0.3307  0.1008  0.0479 0.00000  3.803  7.522 26.152 21.373  0.0000  0.0000  0.0000
 2015 168     8     7     45  0.6277  0.0041  0.3828  0.1178  0.0558 0.00000  3.757  7.391 26.219 21.921  0.0000  0.0000  0.0000
 2015 169     9     8     50  0.7830  0.0043  0.4821  0.1466  0.0654 0.00000  3.718  7.302 26.223 21.753  0.0000  0.0000  0.0000
 2015 170    10     9     55  0.8967  0.0044  0.6417  0.1510  0.0685 0.00000  3.731  7.271 24.951 20.894  0.0000  0.0000  0.0000
 2015 171    11    10     60  0.8992  0.0042  0.5433  0.1754  0.0599 0.00000  3.691  7.255 23.346 18.739  0.0000  0.0000  0.0000
 2015 172    12    11     66  1.0666  0.0048  0.6645  0.2081  0.0704 0.00000  3.668  7.225 22.489 19.223  0.0000  0.0000  0.0000
 2015 173    13    12     73  1.1817  0.0052  0.7329  0.2357  0.0790 0.00000  3.653  7.176 23.684 19.146  0.0000  0.0000  0.0000
 2015 174    14    13     81  1.4744  0.0061  0.8930  0.2936  0.1014 0.00000  3.633  7.121 24.070 20.048  0.0000  0.0000  0.0000
 2015 175    15    14     90  1.5105  0.0064  0.9910  0.3070  0.1001 0.00000  3.664  7.090 23.703 19.200  0.0000  0.0000  0.0000
 2015 176    16    15    101  1.8072  0.0071  1.2133  0.3424  0.1175 0.00000  3.693  7.077 24.137 19.152  0.0000  0.0000  0.0000
 2015 177    17    16    112  1.9179  0.0075  1.2456  0.3949  0.1172 0.00000  3.713  7.065 22.947 18.340  0.0000  0.0000  0.0000
 2015 178    18    17    125  2.1338  0.0080  1.4044  0.4187  0.1244 0.00000  3.731  7.063 22.262 17.861  0.0000  0.0000  0.0000
 2015 179    19    18    138  2.3839  0.0090  1.3081  0.5368  0.1403 0.00000  3.683  7.054 22.777 17.860  0.0000  0.0000  0.0000
 2015 180    20    19    154  2.9292  0.0108  1.6959  0.6082  0.1841 0.00000  3.645  7.007 23.711 19.034  0.0000  0.0000  0.0000
 2015 181    21    20    172  2.9358  0.0120  1.9908  0.5466  0.1922 0.00000  3.654  6.951 23.979 19.060  0.0000  0.0000  0.0000
 2015 182    22    21    192  3.4877  0.0140  2.2500  0.7044  0.2445 0.00000  3.679  6.962 25.518 19.946  0.0000  0.0000  0.0000
 2015 183    23    22    218  4.1146  0.0000  2.7303  0.6393  0.2887 0.11021  4.411  7.646 25.262 20.308  0.0000  0.0000  0.0000
 2015 184    24    23    244  4.6441  0.0207  2.9901  0.8422  0.3230 0.00000  4.321  7.541 25.268 20.142  0.0000  0.0000  0.0000
 2015 185    25    24    270  5.1821  0.0225  2.6597  1.0611  0.3596 0.00000  4.148  7.375 25.708 19.928  0.0000  0.0000  0.0000
 2015 186    26    25    301  5.2778  0.0231  3.0717  1.0211  0.3606 0.00000  4.051  7.324 25.606 19.274  0.0000  0.0000  0.0000
 2015 187    27    26    335  5.5624  0.0000  3.8112  0.8790  0.3790 0.03358  4.213  7.520 25.222 19.096  0.0000  0.0000  0.0000
 2015 188    28    27    361  4.4098  0.0276  2.7127  0.8409  0.2968 0.00000  4.130  7.454 21.852 18.134  0.0000  0.0000  0.0000
 2015 189    29    28    371  2.3193  0.0250  0.8524  0.5666  0.1768 0.00000  4.038  7.369 17.709 16.091  0.0000  0.0000  0.0000
 2015 190    30    29    413  7.1072  0.0309  4.2960  1.3357  0.4444 0.00000  3.962  7.348 23.368 18.581  0.0000  0.0000  0.0000
 2015 191    31    30    470  8.8927  0.0000  5.1755  1.1399  0.6308 1.15472  7.009  9.871 26.083 20.228  0.0000  0.0000  0.0000
 2015 192    32    31    522  9.8376  0.0696  6.3354  1.7523  0.7463 0.00000  6.692  9.413 26.574 21.063  0.0000  0.0000  0.0000
 2015 193    33    32    571 10.1616  0.0711  5.2303  2.0751  0.7469 0.00000  6.363  9.073 26.231 20.270  0.0000  0.0000  0.0000
 2015 194    34    33    628 11.4675  0.0772  7.9169  1.9867  0.8776 0.00000  6.305  8.803 26.958 20.859  0.0000  0.0000  0.0000
 2015 195    35    34    687 11.8108  0.0821  6.8419  2.3716  0.9015 0.00000  6.056  8.544 26.493 20.633  0.0000  0.0000  0.0000
 2015 196    36    35    744 12.6232  0.0867  7.6192  2.3821  0.9702 0.05161  5.980  8.469 26.664 20.562  0.0000  0.0000  0.0000
 2015 197    37    36    802 13.1991  0.0925  8.2488  2.5530  0.9611 0.16344  6.104  8.701 25.114 20.010  0.0000  0.0000  0.0000
 2015 198    38    37    868 13.3113  0.0975  7.7332  2.6754  0.9396 0.24493  6.122  9.060 24.498 19.358  0.0000  0.0000  0.0000
 2015 199    39    38    926 13.4328  0.1023  7.9201  2.5676  0.9050 0.35042  6.297  9.568 23.513 18.579  0.0000  0.0000  0.0000
 2015 200    40    39    989 14.7056  0.1216  8.3949  2.7939  1.0524 0.49353  6.555 10.265 24.085 19.460  0.0000  0.0000  0.0000
 2015 201    41    40   1040 12.8537  0.1474  6.8614  2.6694  1.1209 0.45041  6.808 10.880 25.988 20.809  0.0000  0.0000  0.0000
 2015 202    42    41   1117 15.6009  0.1599  8.6875  3.1185  1.2760 0.61813  6.971 11.560 25.828 20.718  0.0000  0.0000  0.0000
 2015 203    43    42   1202 17.6643  0.1945  9.6019  3.4699  1.5630 0.74580  7.178 12.297 26.631 22.071  0.0000  0.0000  0.0000
 2015 204    44    43   1287 18.1214  0.2354 10.9036  3.1334  1.7665 0.92535  7.589 13.254 27.045 23.244  0.0000  0.0000  0.0000
 2015 205    45    44   1355 17.9551  0.2383  9.0069  3.9399  1.5539 0.64262  7.624 13.590 25.925 21.155  0.0000  0.0000  0.0000
 2015 206    46    45   1444 18.2378  0.3053  9.3886  3.8690  1.7533 0.63401  7.643 13.956 26.814 22.389  0.0000  0.0000  0.0000
 2015 207    47    46   1535 18.7715  0.3511  9.9483  3.9585  1.8680 0.50689  7.643 14.149 27.224 22.625  3.6673  2.9884 64.5912
 2015 208    48    47   1627 19.2375  0.0000 10.6049  3.6081  1.8949 0.83687  8.118 15.253 27.393 22.169  3.6572  2.9802 64.6622
 2015 209    49    48   1687 15.0950  0.4254  8.4834  3.2760  1.5970 0.00087  8.006 14.885 26.999 21.220  3.6395  2.9576 64.7953
 2015 210    50    49   1765 18.7762  0.4538 10.6565  4.0157  1.9118 0.01278  7.906 14.513 27.541 21.829  3.6400  2.9600 64.7899
 2015 211    51    50   1846 18.9529  0.4848 11.1086  3.9803  1.9558 0.00000  7.807 14.112 26.700 22.026  3.6426  2.9640 64.7697
 2015 212    52    51   1932 16.5267  0.0000  7.8155  2.1857  1.8264 3.41903  9.568 18.891 26.971 21.671  3.6405  2.9618 64.7852
 2015 213    53    52   2004 17.9099  0.6376 10.9100  3.7521  1.8982 0.00000  9.454 18.384 26.549 21.386  3.6369  2.9569 64.8127
 2015 214    54    53   2070 17.2344  0.6253 10.8614  3.5301  1.7944 0.00000  9.338 17.878 26.150 20.604  3.6293  2.9433 64.8732
 2015 215    55    54   2147 17.5200  0.6529 11.1944  3.4961  1.9912 0.00000  9.224 17.342 26.623 21.768  3.6313  2.9470 64.8575
 2015 216    56    55   2239 17.8029  0.0000  8.1914  1.8341  2.0946 4.65934 11.647 23.639 26.990 22.064  3.5926  3.0368 65.0092
 2015 217    57    56   2309 17.3405  0.8947 11.4121  3.3677  2.2255 0.00000 11.517 22.932 27.441 22.791  3.6046  3.0301 64.9410
 2015 218    58    57   2373 17.3374  0.8867 11.2217  3.4531  2.2709 0.00000 11.367 22.202 27.526 22.840  3.6140  3.0252 64.8876
 2015 219    59    58   2438 17.2111  0.8814 11.1683  3.3800  2.3514 0.02403 11.213 21.471 28.175 23.383  3.6238  3.0220 64.8292
 2015 220    60    59   2506 14.0022  0.0000  8.3459  1.7007  1.8917 1.35216 12.162 23.472 27.413 21.542  3.5691  3.1293 65.0638
 2015 221    61    60   2584 15.4209  0.0000  9.5289  2.6662  1.9703 0.44794 12.675 24.213 27.971 21.438  3.5749  3.1114 65.0455
 2015 222    62    61   2659 16.4330  0.9877 10.9227  3.2268  2.2153 0.04061 12.473 23.369 28.296 22.942  3.5846  3.1005 64.9960
 2015 223    63    62   2726 13.9015  0.0000  8.3292  1.5754  1.8519 1.35115 13.480 25.386 26.255 21.769  3.5310  3.2088 65.2223
 2015 224    64    63   2794 14.9997  0.0000  9.3460  2.2097  1.9159 0.74483 14.233 26.521 26.423 21.865  3.5117  3.2475 65.3046
 2015 225    65    64   2866 14.3644  0.3445  9.4759  2.3922  1.8263 0.28058 14.552 26.699 25.953 21.638  3.4992  3.2703 65.3595
 2015 226    66    65   2810 13.6254  0.7106  9.2927  2.4056  1.7327 0.13595 14.208 25.554 25.721 21.334  3.4867  3.2915 65.4166
 2015 227    67    66   2780 11.5995  0.0000  6.5041  1.0898  1.8449 1.41543 15.073 27.378 27.943 23.589  3.4435  3.3875 65.5907
 2015 228    68    67   2749  8.3257  0.7550  5.7783  1.3337  1.4871 0.05039 14.486 26.121 27.988 22.552  3.4333  3.4105 65.6310
 2015 229    69    68   2724  6.3714  0.7718  4.4614  1.1691  1.2755 0.00004 13.735 24.705 26.779 22.282  3.4398  3.3981 65.6034
 2015 230    70    69   2706  4.7150  0.4567  3.1857  0.5553  1.1487 0.07983 13.328 23.935 27.295 22.239  3.4276  3.4236 65.6538
 2015 231    71    70   2688  3.7121  0.6146  2.4928  0.4996  1.3362 0.01415 12.625 22.737 29.171 25.613  3.4340  3.4152 65.6225
 2015 232    72    71   2672  2.4509  0.5399  1.7236  0.2890  1.0159 0.00400 11.940 21.613 27.987 22.891  3.4368  3.4103 65.6099
 2015 233    73    72   2658  1.8477  0.4794  1.1848  0.1419  1.0694 0.01302 11.298 20.600 29.299 24.411  3.4395  3.4061 65.5970
 2015 234    74    73   2644  1.2845  0.4341  0.6696  0.0802  1.0056 0.01207 10.666 19.648 29.746 24.158  3.4412  3.4033 65.5891

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 2016 132     1     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.189 23.476  0.0000  0.0000  0.0000
 2016 133     2     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.601 23.543  0.0000  0.0000  0.0000
 2016 134     3     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.886 24.557  0.0000  0.0000  0.0000
 2016 135     4     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.812 24.727  0.0000  0.0000  0.0000
 2016 136     5     4     37  0.0000  0.0045  0.0030  0.0009  0.0000 0.00000  3.900  7.791 26.475 24.191  0.0000  0.0000  0.0000
 2016 137     6     5     39  0.4478  0.0041  0.2863  0.0785  0.0500 0.00000  3.845  7.610 27.504 23.975  0.0000  0.0000  0.0000
 2016 138     7     6     42  0.6017  0.0041  0.3411  0.1146  0.0582 0.00000  3.778  7.457 27.115 23.242  0.0000  0.0000  0.0000
 2016 139     8     7     45  0.6807  0.0044  0.4097  0.1275  0.0650 0.00000  3.731  7.324 26.836 23.379  0.0000  0.0000  0.0000
 2016 140     9     8     50  0.9088  0.0047  0.5512  0.1680  0.0881 0.00000  3.690  7.252 28.918 24.321  0.0000  0.0000  0.0000
 2016 141    10     9     57  1.0336  0.0053  0.7245  0.1692  0.1011 0.00000  3.701  7.240 28.276 24.717  0.0000  0.0000  0.0000
 2016 142    11    10     62  1.1108  0.0057  0.6324  0.2251  0.1022 0.00000  3.661  7.158 27.755 23.610  0.0000  0.0000  0.0000
 2016 143    12    11     70  1.4078  0.0063  0.8484  0.2766  0.1254 0.00000  3.640  7.105 27.371 23.814  0.0000  0.0000  0.0000
 2016 144    13    12     78  1.3156  0.0061  0.8067  0.2650  0.0973 0.00000  3.620  7.065 23.538 20.845  0.0000  0.0000  0.0000
 2016 145    14    13     89  1.8484  0.0069  1.2038  0.3811  0.1373 0.00000  3.660  7.056 25.960 21.473  0.0000  0.0000  0.0000
 2016 146    15    14    101  2.2326  0.0083  1.3981  0.4593  0.1769 0.00000  3.674  7.052 27.207 22.446  0.0000  0.0000  0.0000
 2016 147    16    15    116  2.5898  0.0102  1.5170  0.5533  0.2208 0.00000  3.643  7.041 27.369 23.643  0.0000  0.0000  0.0000
 2016 148    17    16    134  3.0592  0.0105  2.0328  0.6148  0.2281 0.00000  3.673  7.039 26.708 21.776  0.0000  0.0000  0.0000
 2016 149    18    17    155  3.6494  0.0133  2.2844  0.7490  0.3027 0.00000  3.688  7.035 27.663 23.388  0.0000  0.0000  0.0000
 2016 150    19    18    178  3.9579  0.0147  2.4846  0.8207  0.3016 0.00000  3.694  7.045 26.174 22.107  0.0000  0.0000  0.0000
 2016 151    20    19    209  4.7648  0.0167  3.3958  0.8962  0.3611 0.00000  3.719  7.063 26.981 22.019  0.0000  0.0000  0.0000
 2016 152    21    20    244  5.6889  0.0207  3.7275  1.1527  0.4628 0.00000  3.734  7.070 27.855 23.031  0.0000  0.0000  0.0000
 2016 153    22    21    285  6.7038  0.0000  4.3117  1.0783  0.5756 0.20447  4.669  7.933 28.820 23.756  0.0000  0.0000  0.0000
 2016 154    23    22    324  6.6964  0.0329  4.2390  1.2675  0.5472 0.00000  4.545  7.795 27.494 22.569  0.0000  0.0000  0.0000
 2016 155    24    23    374  7.7058  0.0359  5.4079  1.4088  0.5949 0.00000  4.433  7.693 26.854 21.861  0.0000  0.0000  0.0000
 2016 156    25    24    427  9.1579  0.0448  5.7639  1.7379  0.7847 0.00000  4.333  7.591 27.688 23.488  0.0000  0.0000  0.0000
 2016 157    26    25    490 10.8564  0.0524  6.5544  1.9938  1.0000 0.00000  4.209  7.495 29.159 24.546  0.0000  0.0000  0.0000
 2016 158    27    26    552 11.9546  0.0566  6.1238  2.4461  1.0564 0.00000  4.079  7.410 29.040 23.671  0.0000  0.0000  0.0000
 2016 159    28    27    607 12.2896  0.0644  8.1791  2.3453  1.0663 0.00000  4.205  7.329 27.068 23.386  0.0000  0.0000  0.0000
 2016 160    29    28    670 12.7153  0.0686  7.9718  2.4647  1.0270 0.00000  4.210  7.269 25.762 22.253  0.0000  0.0000  0.0000
 2016 161    30    29    740 13.2807  0.0666  9.2230  2.4977  0.9217 0.00000  4.268  7.235 24.386 20.017  0.0000  0.0000  0.0000
 2016 162    31    30    809 15.1217  0.0915  9.6328  2.7642  1.3839 0.05591  4.369  7.306 27.155 23.819  0.0000  0.0000  0.0000
 2016 163    32    31    874 14.9310  0.0834  7.8357  3.1983  1.0493 0.14710  4.453  7.570 23.684 20.038  0.0000  0.0000  0.0000
 2016 164    33    32    933 13.8981  0.0812  8.3857  2.6662  0.8785 0.25649  4.685  8.007 22.359 18.129  0.0000  0.0000  0.0000
 2016 165    34    33    994 14.4149  0.0956  8.5378  2.7108  1.0179 0.36639  4.946  8.557 24.911 18.790  0.0000  0.0000  0.0000
 2016 166    35    34   1076 16.2135  0.1244  9.4045  3.0689  1.2791 0.53895  5.176  9.263 25.410 20.734  0.0000  0.0000  0.0000
 2016 167    36    35   1164 17.9899  0.1530 10.7429  3.4152  1.5051 0.72105  5.497 10.081 25.752 21.695  0.0000  0.0000  0.0000
 2016 168    37    36   1260 18.4377  0.1705 11.2574  3.4357  1.4797 0.82879  5.822 10.907 25.385 20.847  0.0000  0.0000  0.0000
 2016 169    38    37   1356 18.6153  0.1932  9.5508  4.0379  1.5123 0.69039  5.952 11.455 25.785 20.524  0.0000  0.0000  0.0000
 2016 170    39    38   1453 19.3918  0.2220 11.7927  3.4975  1.6782 0.96335  6.308 12.237 26.632 21.097  0.0000  0.0000  0.0000
 2016 171    40    39   1558 20.0061  0.2654 10.4604  4.1756  1.8200 0.74623  6.415 12.688 26.470 21.725  0.0000  0.0000  0.0000
 2016 172    41    40   1643 19.9473  0.3230  9.5976  4.4883  1.8241 0.54262  6.475 12.898 26.170 21.425  0.0000  0.0000  0.0000
 2016 173    42    41   1725 19.5668  0.3744 10.6113  4.1353  1.9304 0.45408  6.558 13.016 26.646 22.039  3.6475  2.9713 64.7320
 2016 174    43    42   1806 19.2677  0.4388 10.6044  4.0951  2.0815 0.02243  6.459 12.687 26.494 23.056  3.6719  2.9886 64.5620
 2016 175    44    43   1893 19.4138  0.0000 11.0516  3.8562  2.1156 0.11198  6.615 12.852 26.994 22.834  3.6733  2.9907 64.5511
 2016 176    45    44   1981 20.3696  0.4912 11.6933  4.2693  2.1645 0.00000  6.529 12.489 26.923 22.453  3.6685  2.9881 64.5838
 2016 177    46    45   2083 20.0894  0.0000 10.3561  3.2715  2.0774 2.44233  7.597 15.363 25.747 21.862  3.6592  2.9800 64.6498
 2016 178    47    46   2169 19.0373  0.5915 11.5637  3.9441  1.8740 0.00000  7.500 14.943 25.129 20.487  3.6424  2.9538 64.7814
 2016 179    48    47   2250 18.6443  0.5959 11.7442  3.7460  1.8049 0.00000  7.405 14.521 24.010 20.056  3.6289  2.9294 64.8898
 2016 180    49    48   2332 17.8503  0.5920 11.4549  3.5192  1.7828 0.00000  7.308 14.098 24.783 19.693  3.6183  2.9071 64.9783
 2016 181    50    49   2431 17.9008  0.0000  9.9204  2.6493  1.8841 2.32632  8.388 16.888 24.726 20.255  3.6139  2.9007 65.0121
 2016 182    51    50   2497 15.5739  0.7202 10.4154  2.9568  1.7953 0.00000  8.280 16.374 24.856 20.075  3.6102  2.8943 65.0417
 2016 183    52    51   2572 18.3596  0.7452 11.9217  3.5289  2.1535 0.00000  8.169 15.831 25.747 21.309  3.6122  2.9006 65.0230
 2016 184    53    52   2656 16.4927  0.0000  8.9391  1.9667  1.9265 2.78119  9.479 19.166 24.934 20.290  3.5816  2.9566 65.1584
 2016 185    54    53   2740 17.9226  0.0000 10.9534  2.8598  2.2705 0.83818 10.061 20.224 26.077 22.052  3.5893  2.9583 65.1084
 2016 186    55    54   2812 16.8450  0.9459 11.3205  3.2113  2.0505 0.00000  9.903 19.519 25.116 21.159  3.5925  2.9555 65.0911
 2016 187    56    55   2885 16.5919  0.9476 11.2621  3.1082  2.1502 0.00000  9.732 18.788 25.775 21.920  3.5975  2.9566 65.0589
 2016 188    57    56   2971 16.2418  0.0000  9.3854  1.9792  2.2509 1.74010 10.702 20.942 26.929 22.627  3.5643  3.0398 65.1835
 2016 189    58    57   3056 15.8757  0.0000  9.4630  2.3695  1.9512 1.23672 11.457 22.468 25.895 20.800  3.5594  3.0470 65.2068
 2016 190    59    58   3133 16.3513  0.7689 10.8197  2.9393  2.2376 0.14355 11.465 22.074 26.976 22.568  3.5673  3.0426 65.1619
 2016 191    60    59   3220 16.0867  0.0000  7.6182  1.1039  2.3105 4.13146 13.428 26.791 28.099 23.002  3.5203  3.1496 65.3483
 2016 192    61    60   3156 15.8944  0.0000  8.5813  1.5089  2.4487 2.55094 14.466 29.012 28.566 23.950  3.4882  3.2306 65.4682
 2016 193    62    61   3109 12.8169  0.4711  8.2870  1.7094  2.2123 0.34168 14.450 28.620 28.887 24.304  3.4567  3.3097 65.5858
 2016 194    63    62   3072  9.8561  1.1152  6.9042  1.7201  1.7469 0.03199 13.772 27.216 27.676 22.886  3.4481  3.3332 65.6160
 2016 195    64    63   3045  7.2070  0.2477  4.4796  0.7204  1.5756 0.30382 13.827 27.164 28.265 23.267  3.4251  3.3850 65.7079
 2016 196    65    64   3021  5.4121  0.9253  3.8920  0.8461  1.3725 0.01831 13.136 25.904 27.954 22.748  3.4235  3.3910 65.7122
 2016 197    66    65   3000  4.0242  0.8528  2.8672  0.6329  1.3206 0.01313 12.440 24.684 28.364 23.536  3.4287  3.3831 65.6873
 2016 198    67    66   2981  2.8297  0.7612  2.0517  0.3775  1.1787 0.01164 11.774 23.547 28.322 23.045  3.4323  3.3774 65.6708
